Date,Open,Close,High,Low,Volume
12/28/2005,1256.54,1258.17,1261.1,1256.54,82327
12/27/2005,1268.66,1256.54,1271.83,1256.54,86130
12/23/2005,1268.12,1268.66,1269.76,1265.92,67836
12/22/2005,1262.79,1268.12,1268.19,1262.5,111279
12/21/2005,1259.62,1262.79,1269.37,1259.62,126654
12/20/2005,1259.92,1259.62,1263.86,1257.21,126108
12/19/2005,1267.32,1259.92,1270.51,1259.28,144395
12/16/2005,1270.94,1267.32,1275.24,1267.32,197240
12/15/2005,1272.74,1270.94,1275.17,1267.74,133832
12/14/2005,1267.43,1272.74,1275.8,1267.07,143312
12/13/2005,1260.43,1267.43,1272.11,1258.56,146005
12/12/2005,1259.37,1260.43,1263.86,1255.52,115603
12/9/2005,1255.84,1259.37,1263.08,1254.24,112902
12/8/2005,1257.37,1255.84,1263.36,1250.91,135616
12/7/2005,1263.7,1257.37,1264.85,1253.02,129429
12/6/2005,1262.09,1263.7,1272.89,1262.09,132473
12/5/2005,1265.08,1262.09,1265.08,1258.12,129520
12/2/2005,1264.67,1265.08,1266.85,1261.42,112866
12/1/2005,1249.48,1264.67,1266.17,1249.48,133855
11/30/2005,1257.48,1249.48,1260.93,1249.39,134450
11/29/2005,1257.46,1257.48,1266.18,1257.46,132261
11/28/2005,1268.25,1257.46,1268.44,1257.17,122807
11/25/2005,1265.61,1268.25,1268.78,1265.54,47904
11/23/2005,1261.23,1265.61,1270.64,1259.51,115885
11/22/2005,1254.85,1261.23,1261.9,1251.4,146864
11/21/2005,1248.27,1254.85,1255.89,1246.9,128534
11/18/2005,1242.8,1248.27,1249.58,1240.71,164825
11/17/2005,1231.21,1242.8,1242.96,1231.21,138484
11/16/2005,1229.01,1231.21,1232.24,1227.18,129976
11/15/2005,1233.76,1229.01,1237.94,1226.41,132873
11/14/2005,1234.72,1233.71,1237.2,1231.78,107073
11/11/2005,1230.96,1234.72,1235.7,1230.72,105917
11/10/2005,1220.65,1230.96,1232.41,1215.05,146448
11/9/2005,1218.59,1220.65,1226.59,1216.53,122939
11/8/2005,1222.81,1218.59,1222.81,1216.08,111633
11/7/2005,1220.14,1222.81,1224.18,1217.29,119207
11/4/2005,1219.94,1220.14,1222.52,1214.45,123516
11/3/2005,1214.76,1219.94,1224.7,1214.76,174180
11/2/2005,1202.76,1214.76,1215.17,1201.07,160906
11/1/2005,1207.01,1202.76,1207.34,1201.66,148868
10/31/2005,1198.41,1207.01,1211.43,1198.41,163689
10/28/2005,1178.9,1198.41,1198.41,1178.9,147676
10/27/2005,1191.38,1178.9,1192.65,1178.89,122676
10/26/2005,1196.54,1191.38,1204.01,1191.38,142580
10/25/2005,1199.38,1196.54,1201.3,1189.29,135236
10/24/2005,1179.59,1199.38,1199.39,1179.59,130348
10/21/2005,1177.8,1179.59,1186.46,1174.92,162490
10/20/2005,1195.76,1177.8,1197.3,1173.3,169608
10/19/2005,1178.14,1195.76,1195.76,1170.55,163966
10/18/2005,1190.1,1178.14,1190.1,1178.13,131778
10/17/2005,1186.57,1190.1,1191.21,1184.48,112798
10/14/2005,1181.44,1186.57,1187.13,1175.44,128439
10/13/2005,1177.68,1176.84,1179.56,1168.2,144472
10/12/2005,1184.87,1177.68,1190.02,1173.65,157692
10/11/2005,1187.33,1184.87,1193.1,1183.16,135565
10/10/2005,1195.9,1187.33,1196.52,1186.12,109964
10/7/2005,1191.49,1195.9,1199.71,1191.46,115158
10/6/2005,1196.39,1191.49,1202.14,1181.92,164635
10/5/2005,1214.47,1196.39,1214.47,1196.25,136931
10/4/2005,1226.7,1214.47,1229.88,1214.02,143152
10/3/2005,1228.81,1226.7,1233.34,1225.15,123902
9/30/2005,1227.68,1228.81,1229.57,1225.22,123505
9/29/2005,1216.89,1227.68,1228.7,1211.54,129794
9/28/2005,1215.66,1216.89,1220.98,1212.72,126724
9/27/2005,1215.63,1215.66,1220.17,1211.11,111392
9/26/2005,1215.29,1215.63,1222.56,1211.84,122217
9/23/2005,1214.62,1215.29,1218.83,1209.8,126371
9/22/2005,1210.2,1214.62,1216.64,1205.35,134691
9/21/2005,1221.34,1210.2,1221.52,1209.89,140612
9/20/2005,1231.02,1221.34,1236.49,1220.07,132838
9/19/2005,1237.91,1231.02,1237.91,1227.65,117545
9/16/2005,1228.42,1237.91,1237.95,1228.42,213562
9/15/2005,1227.16,1227.73,1231.88,1224.85,118355
9/14/2005,1231.2,1227.16,1234.74,1226.16,116813
9/13/2005,1240.57,1231.2,1240.57,1231.2,124825
9/12/2005,1241.48,1240.56,1242.6,1239.15,114297
9/9/2005,1236.36,1241.48,1243.13,1229.51,117926
9/8/2005,1236.36,1231.67,1236.36,1229.51,116714
9/7/2005,1233.39,1236.36,1237.06,1230.93,117143
9/6/2005,1218.02,1233.39,1233.61,1218.02,112827
9/2/2005,1221.59,1218.02,1224.45,1217.75,89786
9/1/2005,1220.33,1221.59,1227.29,1216.18,131027
8/31/2005,1208.41,1220.33,1220.36,1204.4,133589
8/30/2005,1212.28,1208.41,1212.28,1201.07,112913
8/29/2005,1205.1,1212.28,1214.28,1201.53,92234
8/26/2005,1212.4,1205.1,1212.4,1204.23,91342
8/25/2005,1209.59,1212.37,1213.73,1209.57,89414
8/24/2005,1217.57,1209.59,1224.15,1209.37,118994
8/23/2005,1221.73,1217.59,1223.04,1214.44,100344
8/22/2005,1219.71,1221.73,1228.96,1216.47,98936
8/19/2005,1219.52,1219.71,1225.08,1219.02,95469
8/18/2005,1220.24,1219.02,1222.64,1215.93,108061
8/17/2005,1219.44,1220.24,1225.63,1218.07,114298
8/16/2005,1233.87,1219.34,1233.87,1219.05,111388
8/15/2005,1230.4,1233.87,1236.24,1226.2,95104
8/12/2005,1237.81,1230.39,1237.81,1225.87,106428
8/11/2005,1229.13,1237.81,1237.81,1228.33,120171
8/10/2005,1231.49,1229.13,1242.69,1226.58,141080
8/9/2005,1223.13,1231.38,1234.11,1223.13,106420
8/8/2005,1226.42,1223.13,1232.28,1222.67,97093
8/5/2005,1235.86,1226.42,1235.86,1225.62,102850
8/4/2005,1245.04,1235.86,1245.04,1235.15,108237
8/3/2005,1244.12,1245.04,1245.86,1240.57,116851
8/2/2005,1235.35,1244.12,1244.69,1235.35,119913
8/1/2005,1234.18,1235.35,1239.1,1233.8,102961
7/29/2005,1243.72,1234.18,1245.04,1234.18,110493
7/28/2005,1236.79,1243.72,1245.15,1235.81,115092
7/27/2005,1231.16,1236.79,1237.64,1230.15,120211
7/26/2005,1229.03,1231.16,1234.42,1229.03,114603
7/25/2005,1233.44,1229.03,1238.36,1228.15,105116
7/22/2005,1228.65,1233.68,1234.19,1226.15,117560
7/21/2005,1234.76,1227.04,1235.83,1224.7,155855
7/20/2005,1227.36,1235.2,1236.56,1222.91,148391
7/19/2005,1221.13,1229.35,1230.34,1221.13,131967
7/18/2005,1227.92,1221.13,1227.92,1221.13,95834
7/15/2005,1226.98,1227.92,1229.53,1223.5,110343
7/14/2005,1224.14,1226.5,1233.16,1223.29,131775
7/13/2005,1221.96,1223.29,1224.46,1219.64,105768
7/12/2005,1219.44,1222.21,1225.54,1216.6,111635
7/11/2005,1211.86,1219.44,1220.03,1211.86,111958
7/8/2005,1197.87,1211.86,1212.73,1197.2,115066
7/7/2005,1194.94,1197.87,1198.46,1183.55,129241
7/6/2005,1204.99,1194.94,1206.11,1194.78,119248
7/5/2005,1194.44,1204.99,1206.34,1192.49,109117
7/1/2005,1191.33,1194.44,1197.89,1191.33,101050
6/30/2005,1199.85,1191.33,1203.27,1190.51,134149
6/29/2005,1201.57,1199.85,1204.07,1198.7,117269
6/28/2005,1190.69,1201.57,1202.54,1190.69,109833
6/27/2005,1191.57,1190.69,1194.33,1188.3,107362
6/24/2005,1200.73,1191.57,1200.9,1191.45,146092
6/23/2005,1213.88,1200.73,1216.45,1200.72,141415
6/22/2005,1213.61,1213.88,1219.59,1211.69,107726
6/21/2005,1216.1,1213.61,1217.13,1211.86,105735
6/20/2005,1216.96,1216.1,1219.1,1210.65,97225
6/17/2005,1210.93,1216.96,1219.55,1210.93,155485
6/16/2005,1206.55,1210.96,1212.1,1205.47,108929
6/15/2005,1203.91,1206.58,1208.08,1198.66,113949
6/14/2005,1200.82,1203.91,1207.53,1200.18,100339
6/13/2005,1198.11,1200.82,1206.03,1194.51,100042
6/10/2005,1200.93,1198.11,1202.79,1192.64,100264
6/9/2005,1194.67,1200.93,1201.86,1191.09,111266
6/8/2005,1197.26,1194.67,1201.97,1193.33,103012
6/7/2005,1197.51,1197.26,1208.85,1197.26,114720
6/6/2005,1196.06,1197.51,1198.78,1192.75,91293
6/3/2005,1204.29,1196.02,1205.09,1194.55,107499
6/2/2005,1202.27,1204.29,1204.67,1198.42,99704
6/1/2005,1191.5,1202.22,1205.64,1191.03,119285
5/31/2005,1198.78,1191.5,1198.78,1191.5,116221
5/27/2005,1197.62,1198.78,1199.56,1195.28,77191
5/26/2005,1190.01,1197.62,1198.95,1190.01,104272
5/25/2005,1194.07,1190.01,1194.07,1185.96,104587
5/24/2005,1193.2,1194.07,1195.29,1189.87,111978
5/23/2005,1189.24,1193.86,1197.44,1188.76,113464
5/20/2005,1191.22,1189.28,1191.22,1185.19,102866
5/19/2005,1185.72,1191.08,1191.09,1184.49,113082
5/18/2005,1174.43,1185.56,1187.9,1174.43,145680
5/17/2005,1164.73,1173.8,1174.35,1159.86,116523
5/16/2005,1154.35,1165.69,1165.75,1154.35,109128
5/13/2005,1160.07,1154.05,1163.75,1146.18,137998
5/12/2005,1171.1,1159.36,1173.37,1157.76,129589
5/11/2005,1166.22,1171.11,1171.77,1157.71,123091
5/10/2005,1175.39,1166.22,1175.39,1162.98,114678
5/9/2005,1171.24,1178.84,1178.87,1169.38,102662
5/6/2005,1173.64,1171.35,1177.75,1170.5,105369
5/5/2005,1175.48,1172.63,1178.62,1166.77,119494
5/4/2005,1161.57,1175.65,1176.01,1161.57,139573
5/3/2005,1161.7,1161.17,1166.89,1156.71,126660
5/2/2005,1156.85,1162.16,1162.87,1154.71,112202
4/29/2005,1146,1156.85,1156.97,1139.19,139880
4/28/2005,1155.56,1143.22,1155.56,1143.22,131540
4/27/2005,1151.04,1156.38,1159.87,1144.42,131009
4/26/2005,1161.81,1151.74,1164.8,1151.74,120304
4/25/2005,1153.46,1162.1,1164.05,1153.46,114309
4/22/2005,1157.72,1152.12,1159.17,1142.95,131835
4/21/2005,1139.3,1159.95,1159.95,1139.3,151301
4/20/2005,1154.09,1137.5,1155.5,1136.15,159962
4/19/2005,1147.07,1152.78,1154.67,1147.07,132386
4/18/2005,1142.4,1145.98,1148.92,1139.8,140494
4/15/2005,1159.08,1142.62,1162.05,1141.92,186220
4/14/2005,1173.94,1162.05,1174.67,1161.7,150301
4/13/2005,1186.32,1173.79,1186.37,1171.4,129143
4/12/2005,1180.87,1187.76,1190.17,1170.85,137519
4/11/2005,1181.35,1181.21,1184.07,1178.69,94684
4/8/2005,1191.22,1181.2,1191.75,1181.13,99119
4/7/2005,1184.23,1191.14,1191.88,1183.81,115689
4/6/2005,1181.63,1184.07,1189.34,1181.63,106963
4/5/2005,1176.52,1181.39,1183.56,1176.52,114084
4/4/2005,1173.1,1176.12,1178.61,1167.72,131239
4/1/2005,1181.44,1172.92,1189.8,1169.91,138382
3/31/2005,1181.54,1180.59,1184.53,1179.49,123750
3/30/2005,1166.06,1181.41,1181.54,1166.06,126245
3/29/2005,1174.24,1165.36,1179.39,1163.69,127927
3/28/2005,1172.69,1174.28,1179.91,1172.69,101091
3/24/2005,1172.55,1171.42,1180.11,1171.42,106274
3/23/2005,1171.71,1172.53,1176.26,1168.7,135587
3/22/2005,1183.83,1171.71,1189.59,1171.71,133781
3/21/2005,1189.52,1183.78,1189.52,1178.82,108117
3/18/2005,1190.21,1189.65,1191.98,1182.78,192101
3/17/2005,1188.54,1190.21,1193.28,1186.34,108315
3/16/2005,1197.1,1188.07,1197.1,1185.61,122830
3/15/2005,1208.83,1197.75,1210.54,1197.75,109544
3/14/2005,1200.08,1206.83,1206.83,1199.51,107641
3/11/2005,1209.25,1200.08,1213.04,1198.15,117926
3/10/2005,1208.38,1209.25,1211.23,1201.41,121055
3/9/2005,1218.39,1207.01,1219.4,1206.66,134679
3/8/2005,1224.83,1219.43,1225.21,1218.57,116502
3/7/2005,1223.01,1225.31,1229.11,1223.01,123684
3/4/2005,1212.69,1222.12,1224.76,1212.69,120353
3/3/2005,1211.49,1210.47,1215.72,1204.45,124514
3/2/2005,1207.35,1210.08,1215.79,1204.22,121435
3/1/2005,1204.72,1210.41,1212.25,1204.72,123194
2/28/2005,1209.24,1203.6,1211.37,1198.13,139304
2/25/2005,1200.2,1211.37,1212.15,1199.61,110813
2/24/2005,1190.5,1200.2,1200.42,1187.8,123229
2/23/2005,1185.48,1190.8,1193.52,1185.48,126731
2/22/2005,1201.59,1184.16,1202.48,1184.16,140653
2/18/2005,1200.75,1201.59,1202.92,1197.35,128901
2/17/2005,1210.32,1200.75,1211.17,1200.74,119151
2/16/2005,1210.12,1210.34,1212.44,1205.06,121223
2/15/2005,1206.14,1210.12,1212.44,1205.52,128592
2/14/2005,1205.3,1206.14,1206.93,1203.59,105857
2/11/2005,1196.34,1205.3,1208.38,1193.28,130393
2/10/2005,1193.54,1197.01,1198.75,1191.54,124811
2/9/2005,1202.66,1191.99,1203.83,1191.54,134820
2/8/2005,1201.01,1202.3,1205.11,1200.16,122495
2/7/2005,1202.91,1201.72,1204.15,1199.27,109486
2/4/2005,1189.89,1203.03,1203.47,1189.67,129283
2/3/2005,1193.19,1189.89,1193.19,1185.63,124970
2/2/2005,1189.41,1193.19,1195.25,1188.92,131274
2/1/2005,1181.26,1189.41,1190.39,1180.95,131504
1/31/2005,1173.3,1181.27,1182.07,1173.3,127329
1/28/2005,1174.55,1171.36,1175.63,1166.3,142991
1/27/2005,1173.55,1174.55,1177.5,1170.15,137160
1/26/2005,1170.67,1174.07,1175.95,1168.41,134634
1/25/2005,1167.91,1168.41,1174.3,1167.4,127438
1/24/2005,1169.73,1163.75,1173.17,1163.75,129134
1/21/2005,1175.82,1167.87,1179.55,1167.82,136022
1/20/2005,1182.52,1175.41,1182.52,1173.39,137806
1/19/2005,1195.51,1184.63,1195.51,1184.37,120851
1/18/2005,1182.65,1195.98,1195.98,1180.1,125668
1/14/2005,1181.14,1184.52,1185.21,1180.92,116199
1/13/2005,1187.64,1177.45,1187.64,1175.61,131825
1/12/2005,1184.04,1187.7,1187.98,1175.64,142229
1/11/2005,1188.49,1182.99,1188.49,1180.43,132949
1/10/2005,1185.78,1190.25,1194.78,1184.8,113844
1/7/2005,1189.2,1186.19,1192.2,1182.16,121046
1/6/2005,1184.41,1187.89,1191.63,1183.23,127724
1/5/2005,1188.71,1183.74,1192.75,1183.72,129354
1/4/2005,1203.32,1188.05,1205.84,1185.39,149452
1/3/2005,1213.43,1202.08,1217.9,1200.3,125634
12/31/2004,1213.95,1211.92,1217.33,1211.65,64521
12/30/2004,1213.48,1213.55,1216.47,1213.41,65067
12/29/2004,1213.32,1213.45,1213.95,1210.95,74414
12/28/2004,1205.11,1213.54,1213.54,1205.11,80155
12/27/2004,1211.2,1204.92,1214.17,1204.92,74893
12/23/2004,1209.16,1210.13,1213.66,1208.71,77232
12/22/2004,1205.45,1209.57,1211.42,1203.81,109993
12/21/2004,1195.2,1205.43,1205.93,1195.2,122537
12/20/2004,1196.18,1194.65,1203.64,1193.47,124954
12/17/2004,1203.21,1194.2,1203.21,1193.44,196815
12/16/2004,1205.3,1203.21,1207.97,1198.41,144974
12/15/2004,1203.01,1205.72,1206.61,1199.44,129239
12/14/2004,1197.97,1203.38,1205.29,1197.84,131611
12/13/2004,1189.86,1198.68,1198.77,1189.86,122842
12/10/2004,1187.45,1188,1191.45,1185.24,103995
12/9/2004,1181.18,1189.24,1190.42,1173.76,127158
12/8/2004,1178.41,1182.81,1184.05,1176.8,119875
12/7/2004,1190.44,1177.07,1192.19,1177.07,132219
12/6/2004,1190.19,1190.25,1192.41,1185.18,105725
12/3/2004,1191.34,1191.17,1197.46,1187.7,133354
12/2/2004,1191.37,1190.33,1194.81,1186.66,132432
12/1/2004,1173.82,1191.37,1191.37,1173.78,135081
11/30/2004,1177.47,1173.82,1178.66,1173.81,118924
11/29/2004,1182.65,1178.57,1186.94,1172.37,106389
11/26/2004,1181.76,1182.65,1186.62,1181.08,35883
11/24/2004,1176.94,1181.76,1182.46,1176.94,88182
11/23/2004,1176.15,1176.94,1179.52,1171.41,111949
11/22/2004,1169.99,1177.24,1178.18,1167.89,111854
11/19/2004,1183.55,1170.34,1184,1169.17,121522
11/18/2004,1181.78,1183.55,1184.9,1180.09,120057
11/17/2004,1177.45,1181.94,1188.46,1177.45,129240
11/16/2004,1181.98,1175.43,1181.98,1175.32,104249
11/15/2004,1184.17,1183.81,1184.48,1179.85,115588
11/12/2004,1173.48,1184.17,1184.17,1171.39,133941
11/11/2004,1162.91,1173.48,1174.82,1162.91,109088
11/10/2004,1164.15,1162.91,1169.35,1162.51,132725
11/9/2004,1164.65,1164.08,1168.97,1162.48,115122
11/8/2004,1165.82,1164.89,1166.86,1162.32,109281
11/5/2004,1161.67,1166.17,1170.87,1160.36,138583
11/4/2004,1142.67,1161.67,1161.67,1142.34,144311
11/3/2004,1134.83,1143.2,1147.6,1134.83,143008
11/2/2004,1130.51,1130.56,1140.48,1128.12,133098
11/1/2004,1130.26,1130.51,1133.43,1127.53,112220
10/29/2004,1127.41,1130.2,1131.44,1124.62,121156
10/28/2004,1123.08,1127.44,1130.67,1120.57,119334
10/27/2004,1110.08,1125.4,1126.29,1107.86,141258
10/26/2004,1096.36,1111.09,1111.1,1095.28,129764
10/25/2004,1094.84,1094.8,1096.76,1090.19,111849
10/22/2004,1106.36,1095.74,1108.32,1095.29,128090
10/21/2004,1104.42,1106.49,1108.96,1098.47,142381
10/20/2004,1102.61,1103.66,1104.05,1094.25,136504
10/19/2004,1114.79,1103.23,1118.03,1103.15,137024
10/18/2004,1108.2,1114.02,1114.46,1103.33,111207
10/15/2004,1104.44,1108.2,1113.17,1102.14,142837
10/14/2004,1113.55,1103.29,1114.97,1102.06,122813
10/13/2004,1125.58,1113.65,1127.01,1109.63,127143
10/12/2004,1121.13,1121.84,1124.39,1115.77,103035
10/11/2004,1122.14,1124.39,1126.2,1122.14,73019
10/8/2004,1129.83,1122.14,1132.92,1120.19,107072
10/7/2004,1141.68,1130.65,1141.68,1130.46,114388
10/6/2004,1134.16,1142.05,1142.05,1132.94,107674
10/5/2004,1134.81,1134.48,1137.87,1132.03,108614
10/4/2004,1131.5,1135.17,1140.19,1131.5,122270
10/1/2004,1117.76,1131.5,1131.64,1117.76,123591
9/30/2004,1114.47,1114.58,1116.19,1109.61,138019
9/29/2004,1109.89,1114.8,1114.8,1107.36,107285
9/28/2004,1104.24,1110.06,1111.77,1101.29,109373
9/27/2004,1109.05,1103.52,1109.05,1103.24,94678
9/24/2004,1108.36,1110.11,1113.81,1108.36,96500
9/23/2004,1113.6,1108.36,1113.61,1108.07,96800
9/22/2004,1126.72,1113.56,1126.72,1112.67,113184
9/21/2004,1122.8,1129.3,1131.54,1122.8,106485
9/20/2004,1126.7,1122.2,1126.7,1120.34,102881
9/17/2004,1123.5,1128.55,1130.48,1123.5,123112
9/16/2004,1121.55,1123.5,1126.06,1121.55,84673
9/15/2004,1127.5,1120.37,1128.33,1119.74,108521
9/14/2004,1127.51,1128.33,1129.46,1124.72,100720
9/13/2004,1124.71,1125.82,1129.78,1123.47,103478
9/10/2004,1118.06,1123.92,1125.26,1114.39,101413
9/9/2004,1117.11,1118.38,1121.3,1113.62,110101
9/8/2004,1120.94,1116.27,1123.05,1116.27,101338
9/7/2004,1114.81,1121.3,1124.08,1114.81,98611
9/3/2004,1116.08,1113.63,1120.8,1113.57,92041
9/2/2004,1105.59,1118.31,1119.11,1105.59,90203
9/1/2004,1103.22,1105.91,1109.25,1099.11,90072
8/31/2004,1099.44,1104.24,1104.24,1094.72,94477
8/30/2004,1106.41,1099.15,1106.41,1099.15,65349
8/27/2004,1105.33,1107.77,1109.68,1104.61,64691
8/26/2004,1104.26,1105.09,1106.78,1102.43,77001
8/25/2004,1096.19,1104.96,1106.29,1093.24,92291
8/24/2004,1097.06,1096.19,1100.94,1092.82,84214
8/23/2004,1099.14,1095.68,1101.4,1094.73,79167
8/20/2004,1090.48,1098.35,1100.26,1089.57,91433
8/19/2004,1093.89,1091.23,1093.89,1086.28,98923
8/18/2004,1080.59,1095.17,1095.17,1078.93,108025
8/17/2004,1080.18,1081.71,1086.96,1080.01,105022
8/16/2004,1065.06,1079.34,1080.66,1065.06,91968
8/13/2004,1063.23,1064.8,1067.58,1060.72,93047
8/12/2004,1073.88,1063.23,1073.88,1062.82,116778
8/11/2004,1074.7,1075.79,1077.32,1065.92,117644
8/10/2004,1066.22,1079.04,1079.04,1066.22,96606
8/9/2004,1064.89,1065.22,1069.46,1064.24,79888
8/6/2004,1078.55,1063.97,1078.55,1062.23,117939
8/5/2004,1098.63,1080.7,1098.83,1079.98,101759
8/4/2004,1095.44,1098.63,1102.45,1092.44,96503
8/3/2004,1104.98,1099.69,1106.62,1099.2,96634
8/2/2004,1098,1106.62,1108.6,1097.34,94470
7/30/2004,1098.91,1101.72,1103.73,1096.96,97777
7/29/2004,1100.06,1100.43,1103.71,1095.42,108982
7/28/2004,1091.97,1095.42,1098.84,1082.17,115780
7/27/2004,1086.38,1094.83,1096.65,1084.07,119830
7/26/2004,1087.45,1084.07,1089.82,1078.78,107181
7/23/2004,1092.19,1086.2,1096.84,1083.49,109034
7/22/2004,1090.77,1096.84,1099.69,1084.16,131122
7/21/2004,1111.53,1093.88,1116.27,1093.88,133833
7/20/2004,1101.1,1108.67,1108.88,1099.1,113312
7/19/2004,1102.41,1100.9,1105.52,1096.55,104428
7/16/2004,1107.93,1101.39,1112.17,1101.07,122028
7/15/2004,1112.08,1106.69,1114.67,1106.6,113443
7/14/2004,1115.14,1111.47,1119.6,1107.83,147274
7/13/2004,1114.87,1115.14,1116.3,1112.99,91636
7/12/2004,1111.57,1114.35,1116.11,1106.71,86928
7/9/2004,1113.59,1112.81,1115.57,1110.48,86523
7/8/2004,1116.72,1109.11,1119.12,1108.72,101574
7/7/2004,1114.92,1118.33,1122.37,1114.92,94866
7/6/2004,1121.02,1116.21,1125.38,1113.21,100377
7/2/2004,1128.51,1125.38,1129.18,1123.26,79060
7/1/2004,1140.73,1128.94,1140.73,1123.06,118845
6/30/2004,1136.57,1140.84,1144.22,1133.62,111321
6/29/2004,1132.96,1136.2,1138.26,1131.81,100978
6/28/2004,1141.15,1133.35,1142.6,1131.62,104206
6/25/2004,1140.82,1134.43,1145.97,1134.24,141419
6/24/2004,1142.1,1140.65,1146.34,1139.94,104571
6/23/2004,1133.85,1144.06,1145.16,1131.73,111105
6/22/2004,1127.89,1134.41,1135.05,1124.37,107274
6/21/2004,1133.55,1130.3,1138.05,1129.64,88297
6/18/2004,1129.82,1135.02,1139.08,1129.82,120448
6/17/2004,1132.83,1132.05,1133.56,1126.88,94339
6/16/2004,1131.77,1133.56,1135.28,1130.55,86214
6/15/2004,1125.29,1132.01,1137.36,1125.29,104672
6/14/2004,1133.54,1125.29,1136.47,1122.16,84774
6/10/2004,1132.31,1136.47,1136.47,1131.33,82644
6/9/2004,1138.4,1131.33,1142.18,1131.16,91864
6/8/2004,1136.38,1142.18,1142.18,1135.45,93022
6/7/2004,1128.42,1140.42,1140.54,1122.5,91176
6/4/2004,1124.12,1122.5,1129.17,1116.64,91120
6/3/2004,1122.14,1116.64,1125.31,1116.56,92468
6/2/2004,1123.92,1124.99,1128.1,1118.64,93698
6/1/2004,1118.02,1121.2,1122.7,1113.32,90524
5/28/2004,1121.36,1120.68,1122.69,1118.1,81095
5/27/2004,1119.89,1121.28,1123.95,1114.86,106182
5/26/2004,1112.36,1114.94,1116.71,1109.91,99887
5/25/2004,1094.29,1113.05,1113.8,1090.74,116176
5/24/2004,1093.56,1095.41,1101.71,1091.77,91991
5/21/2004,1090.69,1093.56,1099.7,1089.19,93479
5/20/2004,1089.23,1089.19,1092.6,1085.57,93248
5/19/2004,1093.69,1088.68,1105.93,1088.49,121278
5/18/2004,1089.32,1091.49,1094.14,1084.1,95779
5/17/2004,1092.8,1084.1,1095.7,1079.36,103248
5/14/2004,1096.01,1095.7,1102.37,1088.24,98278
5/13/2004,1096.09,1096.44,1102.77,1091.76,104748
5/12/2004,1093.71,1097.28,1097.55,1076.32,132099
5/11/2004,1088.61,1095.45,1095.69,1087.12,115111
5/10/2004,1097.1,1087.12,1097.1,1079.63,132398
5/7/2004,1112.88,1098.7,1117.33,1098.63,117883
5/6/2004,1118.67,1113.99,1121.53,1106.3,105241
5/5/2004,1119.9,1121.53,1125.07,1117.86,94951
5/4/2004,1117.65,1119.55,1127.74,1112.89,115252
5/3/2004,1107.3,1117.49,1118.72,1107.3,112665
4/30/2004,1114.44,1107.3,1119.26,1107.23,119243
4/29/2004,1123.05,1113.89,1128.8,1108.02,134740
4/28/2004,1137.57,1122.41,1138.11,1121.7,118105
4/27/2004,1135.91,1138.11,1146.84,1135.53,110296
4/26/2004,1141.08,1135.53,1145.08,1132.91,96668
4/23/2004,1139.93,1140.6,1141.92,1134.81,127481
4/22/2004,1123.5,1139.93,1142.77,1121.92,142710
4/21/2004,1119.05,1124.09,1125.72,1116.03,120902
4/20/2004,1136.14,1118.15,1139.26,1118.09,104763
4/19/2004,1134.56,1135.82,1136.18,1129.84,88304
4/16/2004,1129.65,1134.61,1136.8,1126.79,110999
4/15/2004,1128.1,1128.84,1134.08,1120.75,126627
4/14/2004,1129.44,1128.17,1132.52,1122.15,110289
4/13/2004,1146.21,1129.44,1147.81,1127.7,107348
4/12/2004,1139.32,1145.2,1147.29,1139.32,75960
4/8/2004,1145.01,1139.32,1148.97,1134.52,89881
4/7/2004,1146.98,1140.53,1148.16,1138.41,105848
4/6/2004,1148.93,1148.16,1148.93,1143.3,98657
4/5/2004,1141.64,1150.57,1150.57,1141.64,99369
4/2/2004,1132.17,1141.81,1144.81,1132.17,123570
4/1/2004,1126.21,1132.17,1135.67,1126.2,111427
3/31/2004,1127,1126.21,1130.83,1121.46,108155
3/30/2004,1121.63,1127,1127.6,1119.66,96982
3/29/2004,1109.91,1122.47,1124.37,1108.06,100437
3/26/2004,1109.19,1108.06,1115.27,1106.13,105038
3/25/2004,1096.17,1109.19,1110.38,1096.17,126379
3/24/2004,1094.7,1091.33,1098.39,1087.06,117765
3/23/2004,1097.33,1093.95,1101.52,1091.57,118071
3/22/2004,1103.47,1095.4,1109.78,1089.49,121951
3/19/2004,1122.32,1109.78,1122.72,1109.69,116088
3/18/2004,1122.41,1122.32,1125.5,1113.25,110939
3/17/2004,1114.89,1123.75,1125.76,1110.7,102327
3/16/2004,1104.49,1110.7,1113.82,1102.61,113356
3/15/2004,1119.03,1104.49,1120.57,1103.36,110427
3/12/2004,1109.68,1120.57,1120.63,1106.78,112954
3/11/2004,1121.64,1106.78,1125.96,1105.87,147108
3/10/2004,1141.02,1123.89,1141.45,1122.53,133699
3/9/2004,1146.8,1140.58,1147.32,1136.84,121587
3/8/2004,1156.76,1147.2,1159.94,1146.97,105240
3/5/2004,1150.42,1156.86,1163.23,1148.71,118185
3/4/2004,1150.69,1154.87,1154.97,1149.81,90300
3/3/2004,1148.28,1151.03,1152.44,1143.78,98762
3/2/2004,1155.15,1149.1,1156.54,1147.31,109523
3/1/2004,1144.94,1155.97,1157.45,1144.94,99370
2/27/2004,1145.8,1144.94,1151.45,1142.93,112680
2/26/2004,1143.67,1144.91,1147.23,1138.62,102832
2/25/2004,1139.82,1143.67,1145.24,1138.71,101957
