Date,Open,High,Low,Close,Volume
1/10/2007,1790.51,1816.15,1817.22,1784.28,83432
1/9/2007,1791.75,1795.63,1802.44,1776.73,69611
1/8/2007,1786.39,1787.14,1795.45,1776.99,53228
1/5/2007,1787.79,1785.3,1787.79,1770.29,61158
1/4/2007,1763.15,1792.91,1799.07,1757,68549
1/3/2007,1769.22,1759.37,1793.05,1731.71,82410
12/29/2006,1759.15,1756.9,1774.64,1755.04,37094
12/28/2006,1757.59,1758.94,1765.06,1752.64,34402
12/27/2006,1757.09,1763.41,1766.15,1754.87,37739
12/26/2006,1746.86,1753.55,1754.7,1746.07,29774
12/22/2006,1765.29,1748.61,1765.98,1748.61,39605
12/21/2006,1780.53,1766.28,1781.51,1759.08,47376
12/20/2006,1787.66,1777.92,1795.41,1777.92,45758
12/19/2006,1776.61,1785.12,1792.78,1766.35,55519
12/18/2006,1812.93,1790.99,1820.94,1783.24,52439
12/15/2006,1818.21,1808.56,1821.18,1805.45,78872
12/14/2006,1786.52,1803.41,1811.08,1786.52,66625
12/13/2006,1793.86,1783.44,1793.86,1774.05,56334
12/12/2006,1792.18,1781.97,1794.05,1771.3,55901
12/11/2006,1786.21,1791.74,1803.38,1779.65,52369
12/8/2006,1773.8,1786.21,1799.22,1767.83,56872
12/7/2006,1802.56,1777.46,1808.2,1777.2,56096
12/6/2006,1801.4,1799.13,1804.88,1792.29,53922
12/5/2006,1806.5,1804.85,1810.82,1797.37,66280
12/4/2006,1782.6,1799.93,1808.12,1782.13,59613
12/1/2006,1790.63,1775.12,1793.31,1760.01,62650
11/30/2006,1791.34,1791.25,1800.47,1781.49,59691
11/29/2006,1787.65,1792.77,1796.5,1776.1,56029
11/28/2006,1769.42,1780.34,1782.65,1763.34,63628
11/27/2006,1810.91,1775.17,1813.92,1775.17,61155
11/24/2006,1805.39,1815.53,1824.21,1805.39,21257
11/22/2006,1815.62,1819.76,1820.2,1800.72,48096
11/21/2006,1807.34,1808.88,1809.8,1800.3,58309
11/20/2006,1795.68,1803.81,1808.71,1790.47,56669
11/17/2006,1791.67,1800.67,1800.9,1788.05,56143
11/16/2006,1798.85,1801.97,1806,1790.96,65275
11/15/2006,1787.33,1793.82,1804.88,1786.71,67573
11/14/2006,1769.37,1787.23,1787.88,1759.24,63911
11/13/2006,1751.84,1768,1770.54,1749.52,55937
11/10/2006,1743.1,1751.11,1751.11,1736.39,48389
11/9/2006,1760.05,1740.14,1762.95,1736.66,88227
11/8/2006,1732.21,1749.75,1757.18,1728.35,72486
11/7/2006,1731.81,1741.53,1752.95,1728.27,64888
11/6/2006,1712.03,1732.26,1736.54,1712.03,58978
11/3/2006,1714.27,1703.98,1716.65,1693.19,48959
11/2/2006,1702.26,1710.17,1714.37,1698.6,53651
11/1/2006,1738.55,1707.65,1739.79,1702.18,65651
10/31/2006,1733.82,1732.54,1739.33,1722.15,62662
10/30/2006,1715.79,1727.8,1735.02,1711.85,48948
10/27/2006,1740,1717.61,1741.61,1712.76,67966
10/26/2006,1730.73,1744.07,1745.79,1718.53,55827
10/25/2006,1717.27,1726.76,1729.9,1711.68,57761
10/24/2006,1723.79,1713.88,1726.78,1706.22,61369
10/23/2006,1706.18,1725.93,1732.52,1702.58,55353
10/20/2006,1706.37,1709.58,1713.45,1695.21,56603
10/19/2006,1699.06,1706.37,1713.43,1693.19,66932
10/18/2006,1718.01,1700.75,1721.43,1695.37,65294
10/17/2006,1718.1,1709.61,1718.1,1699.88,52881
10/16/2006,1728.23,1727.61,1733.73,1725.7,48798
10/13/2006,1717.39,1727.21,1729.26,1714.58,59171
10/12/2006,1699.05,1718.54,1718.72,1697.47,63809
10/11/2006,1686.41,1691.28,1701.58,1675.98,58503
10/10/2006,1693.22,1693.29,1698.26,1681.44,52403
10/9/2006,1683.2,1691.08,1698.38,1681.64,43902
10/6/2006,1682.42,1684.88,1690.8,1678.55,58188
10/5/2006,1680.06,1689.43,1690.41,1676.08,62629
10/4/2006,1637.36,1681.14,1681.14,1634.23,75245
10/3/2006,1629.26,1640.29,1646.74,1623.07,65994
10/2/2006,1650.32,1632.81,1655.67,1631.36,51803
9/29/2006,1666.03,1654.13,1666.03,1653.74,47744
9/28/2006,1658.43,1661.59,1663.28,1645.2,60013
9/27/2006,1655.52,1655.67,1665.61,1648.14,65508
9/26/2006,1649.82,1659.2,1659.6,1644.29,63754
9/25/2006,1631.34,1650.37,1653.86,1615.14,61962
9/22/2006,1633.15,1622.37,1633.15,1615.98,49811
9/21/2006,1648.84,1634.87,1654.4,1631.29,62377
9/20/2006,1636.02,1645.35,1648.9,1635.28,65793
9/19/2006,1638.08,1621.07,1638.08,1608.51,60594
9/18/2006,1631.48,1632.17,1643.53,1625.8,67541
9/15/2006,1637.27,1632.44,1645.6,1627.54,82612
9/14/2006,1620.37,1625.98,1629.27,1617.97,57101
9/13/2006,1615.32,1623.99,1625.55,1611.98,57661
9/12/2006,1585.77,1615.75,1617.55,1584.85,65442
9/11/2006,1563.08,1583.78,1591.12,1558.17,50982
9/8/2006,1568.81,1574.71,1578.12,1564.55,45634
9/7/2006,1567.73,1564.84,1581.44,1560.05,55087
9/6/2006,1590.92,1572.2,1592.89,1570.42,56386
9/5/2006,1589.92,1603.69,1605.02,1580.21,54411
9/1/2006,1589.21,1589.47,1593.66,1581.91,41192
8/31/2006,1583.98,1579.73,1586.6,1576.33,43778
8/30/2006,1577.43,1581.95,1583.77,1570.15,46995
8/29/2006,1569.95,1573.65,1575.45,1552.4,51793
8/28/2006,1557.21,1570.29,1574.45,1556.52,40958
8/25/2006,1550.84,1557.7,1570.34,1548.01,39803
8/24/2006,1557.64,1555.19,1558.94,1542.57,41915
8/23/2006,1565.99,1550.41,1571.48,1543.86,47111
8/22/2006,1560.21,1563.43,1577.54,1555.98,56946
8/21/2006,1566.16,1561.12,1567.5,1556.28,44161
8/18/2006,1571.7,1576.46,1578.35,1557.89,60627
8/17/2006,1564.97,1573.59,1584.72,1562.62,61850
8/16/2006,1546.48,1570.06,1570.06,1539.59,68489
8/15/2006,1514.84,1534.43,1534.78,1508.94,63855
8/14/2006,1500.65,1494.33,1515.68,1493.74,49197
8/11/2006,1491.1,1486.74,1491.97,1479.69,42215
8/10/2006,1482.11,1496.28,1499.93,1478.2,48083
8/9/2006,1503.86,1485.64,1517.9,1482.49,67480
8/8/2006,1498.95,1484.8,1500.76,1476.48,55345
8/7/2006,1501.43,1494.13,1501.43,1487.19,45588
8/4/2006,1522.65,1503.84,1530.04,1490.16,62215
8/3/2006,1487.02,1510.6,1518.41,1484.6,62518
8/2/2006,1490.64,1500.48,1510.51,1490.41,53274
8/1/2006,1498.17,1484.94,1498.17,1476.06,51837
7/31/2006,1506.81,1509.43,1517.86,1501.78,50708
7/28/2006,1488.06,1510.3,1511,1485.96,54025
7/27/2006,1497,1478.53,1506.75,1475.91,69842
7/26/2006,1483.74,1487.88,1499.43,1474.67,67592
7/25/2006,1483.01,1489.52,1494.14,1475.12,56219
7/24/2006,1459.39,1482.34,1482.34,1457.11,59851
7/21/2006,1457.52,1451.88,1463.44,1450.24,84555
7/20/2006,1497.14,1466.89,1497.14,1466.27,81039
7/19/2006,1467.58,1490.6,1498.32,1467.3,74236
7/18/2006,1472.06,1472.34,1477.8,1446.77,63583
7/17/2006,1462.39,1468.5,1475.21,1459.9,51186
7/14/2006,1478.6,1462.17,1480.31,1456.38,58924
7/13/2006,1490.54,1478.16,1506.53,1478.13,62926
7/12/2006,1527.44,1501.46,1533.06,1499.77,57922
7/11/2006,1516.19,1533.06,1534.97,1508.91,67522
7/10/2006,1538.78,1520.9,1543.12,1513.47,43747
7/7/2006,1543.46,1533.71,1553.09,1529.4,57273
7/6/2006,1556.24,1551.55,1564.96,1547.28,49123
7/5/2006,1573.35,1553.95,1586.25,1550.58,44937
7/3/2006,1580.63,1586.25,1586.44,1575.23,20182
6/30/2006,1590.27,1575.23,1590.83,1574.38,52790
6/29/2006,1546.01,1585.56,1585.56,1538.25,67015
6/28/2006,1531.3,1538.25,1538.65,1520.93,51794
6/27/2006,1556.14,1527,1559.19,1525.89,56634
6/26/2006,1553.48,1556.17,1561.47,1549.13,42138
6/23/2006,1551.47,1551.05,1566.9,1544.11,52558
6/22/2006,1571.11,1554.49,1573.67,1546.12,53840
6/21/2006,1550.66,1573.56,1585.88,1548.32,56861
6/20/2006,1549.95,1548.32,1565.17,1544.3,47122
6/19/2006,1568.38,1548.94,1568.89,1543.85,56395
6/16/2006,1568.53,1562.84,1573.08,1554.83,69834
6/15/2006,1538.14,1573.08,1576.79,1530.26,66877
6/14/2006,1519.29,1530.26,1531.59,1512.98,64624
6/13/2006,1523.64,1516.85,1536.5,1511.53,76555
6/12/2006,1553.65,1520.31,1555.09,1520.29,51880
6/9/2006,1567.92,1550.97,1575.12,1550.14,53139
6/8/2006,1555.85,1561.55,1566.59,1525.78,87310
6/7/2006,1578.77,1565.22,1592.37,1563.95,61793
6/6/2006,1581.94,1575.39,1583.9,1560.23,69028
6/5/2006,1606.11,1577.5,1612.9,1577.49,49845
6/2/2006,1626.19,1612.9,1626.29,1599.17,57455
6/1/2006,1581.08,1616.57,1616.57,1579.58,62164
5/31/2006,1575.77,1579.58,1587.78,1568.22,68851
5/30/2006,1599.11,1571.29,1606.37,1571.29,53802
5/26/2006,1605.19,1606.37,1606.46,1595.29,48996
5/25/2006,1589.99,1599.68,1600.22,1579.24,66967
5/24/2006,1567.77,1580.18,1586.62,1554.76,82399
5/23/2006,1597.5,1569.01,1601.75,1569.01,64880
5/22/2006,1587.98,1584.57,1595.06,1571.06,68050
5/19/2006,1589.82,1600.86,1604.48,1575.81,91970
5/18/2006,1607.98,1587.11,1612.53,1587.04,65057
5/17/2006,1611.21,1598.91,1618.85,1595.62,78303
5/16/2006,1635.62,1623.69,1637.7,1617.97,62132
5/15/2006,1629.25,1634.78,1640.1,1619.26,59675
5/12/2006,1649.83,1635.81,1652.26,1634.65,65641
5/11/2006,1693.71,1657.48,1694.47,1653.79,74227
5/10/2006,1706.19,1694.82,1707.38,1690.9,71438
5/9/2006,1711.93,1711.17,1715.73,1708.03,59142
5/8/2006,1713.74,1715.23,1721.13,1712.18,53756
5/5/2006,1711.64,1713.84,1716.19,1706.33,58483
5/4/2006,1688.41,1701.03,1707.36,1688.41,63311
5/3/2006,1692.62,1686.3,1693.52,1679.26,69889
5/2/2006,1692.95,1689.93,1697.18,1686.65,67978
5/1/2006,1706.8,1686.61,1709.44,1680.52,64785
4/28/2006,1705.52,1700.71,1717.49,1699.51,107544
4/27/2006,1695.03,1717.14,1727.79,1688.25,76371
4/26/2006,1704.43,1702.2,1710,1696.5,51516
4/25/2006,1711.35,1701.47,1711.35,1694.52,52507
4/24/2006,1706.51,1706.44,1711.04,1697,51687
4/21/2006,1736.73,1709.02,1737.2,1701.57,60985
4/20/2006,1734.5,1728.9,1741.35,1724.62,65895
4/19/2006,1729.71,1734.04,1734.1,1720.64,60411
4/18/2006,1699,1726.64,1730.33,1699,56986
4/17/2006,1710.91,1694.32,1716.72,1684.35,45747
4/13/2006,1704.47,1712.07,1721.05,1700.55,51455
4/12/2006,1705.17,1704.75,1710.92,1701.29,39553
4/11/2006,1723.96,1704.4,1725.66,1696.67,47530
4/10/2006,1724.65,1718.86,1727.82,1712.47,46270
4/7/2006,1743.74,1723.03,1750.23,1720.62,55791
4/6/2006,1734.21,1739.2,1745.68,1727.14,66644
4/5/2006,1722.22,1732.74,1735.13,1717.28,54951
4/4/2006,1708.92,1716.55,1720.43,1705.27,49155
4/3/2006,1715.12,1706.77,1723.06,1704.92,54367
3/31/2006,1712.93,1703.66,1715.62,1701.86,55038
3/30/2006,1706.61,1708.68,1720.2,1700.15,57113
3/29/2006,1677.11,1703.84,1711.26,1674.88,61406
3/28/2006,1681.1,1673.03,1694.6,1667.95,54180
3/27/2006,1678.93,1680.63,1687.54,1678.05,48446
3/24/2006,1677.09,1679.81,1687.56,1669.17,50007
3/23/2006,1672.12,1670.73,1676.28,1660.82,56838
3/22/2006,1663.61,1676.32,1678.73,1662.56,65808
3/21/2006,1688.59,1672.47,1707.69,1671.2,64946
3/20/2006,1690.9,1688.98,1695.04,1684.16,53245
3/17/2006,1682.68,1685.66,1690.96,1676.63,74698
3/16/2006,1701,1679.05,1703.11,1679.05,54363
3/15/2006,1687.82,1694.46,1694.9,1680.06,56870
3/14/2006,1650.93,1681.15,1682.93,1650.93,58618
3/13/2006,1655.35,1653.79,1663.73,1650.94,52178
3/10/2006,1645.27,1648.23,1657.31,1634.25,50692
3/9/2006,1666.3,1645.09,1671.84,1644.86,52446
3/8/2006,1656.29,1660.35,1668.06,1646.03,62666
3/7/2006,1666.73,1661.02,1668.82,1652.59,54747
3/6/2006,1688.87,1669.94,1691.11,1665.37,55000
3/3/2006,1685.13,1684.32,1706.41,1682.71,68151
3/2/2006,1686.95,1693.78,1699.72,1683.38,55196
3/1/2006,1675.92,1694.58,1697.25,1672.6,72996
2/28/2006,1690.44,1670.57,1695.35,1665.63,75325
2/27/2006,1681.45,1695.66,1701.1,1680.43,56936
2/24/2006,1672.21,1676.5,1678.15,1666.97,54727
2/23/2006,1675.02,1672.29,1687.59,1669.81,59533
2/22/2006,1657.46,1677.52,1684.15,1653.68,64615
2/21/2006,1675.88,1655.68,1676.93,1650.94,54771
2/17/2006,1683.19,1675.21,1684.21,1674.89,64113
2/16/2006,1677.78,1688.61,1688.61,1672.93,61304
2/15/2006,1658.17,1673.15,1676.14,1655.22,62911
2/14/2006,1648.64,1661.95,1666.91,1643.17,53320
2/13/2006,1653.76,1645.83,1655.81,1638.53,49402
2/10/2006,1655.05,1663.75,1668.72,1637.26,58805
2/9/2006,1675.94,1654.08,1681.92,1652.09,66941
2/8/2006,1665.07,1670.47,1672.44,1654.03,74393
2/7/2006,1656.05,1651.84,1663.99,1644.84,69233
2/6/2006,1663.71,1657.54,1667.48,1650.99,56227
2/3/2006,1673.04,1664.53,1676.18,1658.38,70313
2/2/2006,1709.31,1685.77,1711.15,1684.67,60211
2/1/2006,1697.12,1713.02,1714.28,1695.83,64935
1/31/2006,1713.98,1710.75,1717.95,1700.34,70364
1/30/2006,1712.84,1713.45,1720.88,1711.42,54727
1/27/2006,1699.16,1711.11,1722.93,1697.88,65311
1/26/2006,1687.5,1690.49,1694.63,1677.25,70602
1/25/2006,1694.54,1677,1694.54,1670.33,64013
1/24/2006,1682.8,1686.22,1695.41,1680.61,65130
1/23/2006,1681.46,1676.3,1685.67,1670.47,65606
1/20/2006,1724.12,1676.38,1727.02,1674.32,81757
1/19/2006,1725.34,1729.92,1740.59,1720.56,78784
1/18/2006,1708.13,1716.62,1726.28,1707.75,85478
1/17/2006,1733.91,1736.39,1739.25,1728.62,54150
1/13/2006,1748.37,1746.78,1750.27,1738.01,48816
1/12/2006,1754.91,1747.35,1760.12,1742.85,65973
1/11/2006,1748.88,1758.24,1761.46,1743.85,70881
1/10/2006,1732.25,1744.02,1744.47,1730.25,59990
1/9/2006,1734.5,1741.9,1745.12,1729.6,60814
1/6/2006,1718.17,1734.99,1735.5,1710.86,66613
1/5/2006,1697.8,1705.29,1707.71,1697.33,56095
1/4/2006,1684.05,1695.83,1696.83,1681.85,58884
1/3/2006,1654.39,1679.93,1686.59,1633.62,60561
12/30/2005,1648.1,1645.2,1649.9,1641.86,33957
12/29/2005,1668.78,1655.36,1671.32,1653.53,31226
12/28/2005,1671.27,1667.1,1674.07,1662.09,33957
12/27/2005,1686.92,1668.37,1693.58,1666.46,33960
12/23/2005,1687.58,1682.92,1690.41,1679.28,23594
12/22/2005,1672.59,1683.35,1685.49,1671.78,41439
12/21/2005,1669.34,1670.61,1682.84,1665.34,50003
12/20/2005,1665.6,1665.07,1672.47,1657.71,50866
12/19/2005,1692.21,1664.36,1694.65,1663.56,52893
12/16/2005,1700.92,1688.68,1704.38,1688.26,74250
12/15/2005,1703.39,1701.7,1705.93,1688.07,54403
12/14/2005,1701.49,1698.98,1707.74,1692.44,62607
12/13/2005,1696.28,1705.77,1711.83,1693.9,57659
12/12/2005,1698.15,1698.35,1701.27,1691.22,50423
12/9/2005,1687.44,1692.62,1694.13,1679.22,53427
12/8/2005,1701.01,1685.59,1702.84,1674.74,64769
12/7/2005,1703.31,1697.04,1706.12,1688.9,52740
12/6/2005,1706.62,1701.35,1716.65,1700.16,52674
12/5/2005,1704.12,1694.77,1704.94,1689.6,48277
12/2/2005,1702.36,1709.1,1709.1,1698.9,48969
12/1/2005,1683.39,1704.28,1705.19,1683.39,52472
11/30/2005,1675.92,1672.56,1683.62,1671.34,52260
11/29/2005,1693.11,1676.84,1697.58,1676.76,56556
11/28/2005,1702.4,1684.39,1703.08,1683.83,53480
11/25/2005,1699.13,1701.05,1701.06,1693.33,25390
11/23/2005,1691.96,1696.77,1704.42,1691.08,51717
11/22/2005,1681.37,1694.14,1698.32,1679.1,62245
11/21/2005,1678.7,1686.23,1686.79,1673.05,51935
11/18/2005,1685.05,1679.85,1689.59,1674.75,71131
11/17/2005,1659.16,1676.39,1676.39,1657.27,61593
11/16/2005,1648.92,1651.45,1653.74,1642.36,53579
11/15/2005,1651.97,1644.31,1658.65,1638.97,52903
11/14/2005,1653.65,1651.9,1657.53,1648.26,39137
11/11/2005,1653.41,1653.36,1659.72,1651.09,43172
11/10/2005,1629.56,1650.93,1651.05,1620.74,64050
11/9/2005,1627.62,1630.21,1636.36,1624.55,52791
11/8/2005,1626.24,1628.4,1636.84,1623.16,66575
11/7/2005,1630.76,1629.27,1634.53,1621.5,56346
11/4/2005,1622.56,1628.03,1631.79,1616.84,46152
11/3/2005,1611.52,1619.67,1626.48,1610.9,69621
11/2/2005,1570.83,1597.29,1600.75,1570.75,67471
11/1/2005,1572.97,1576.52,1582.67,1571.19,63568
10/31/2005,1559.84,1579.18,1584.09,1559.84,63858
10/28/2005,1548.83,1557.11,1557.57,1538.78,60445
10/27/2005,1571.64,1543.38,1573.8,1543.38,51716
10/26/2005,1580,1575.14,1593.47,1573.14,59135
10/25/2005,1584.95,1585.82,1590.05,1573.66,54242
10/24/2005,1570.33,1590.65,1590.73,1561.45,52047
10/21/2005,1571.17,1565.12,1572.71,1558.18,60641
10/20/2005,1568.53,1555.59,1576.46,1547.07,60599
10/19/2005,1532.47,1569.61,1569.61,1526.82,65197
10/18/2005,1548.29,1538.43,1549.41,1538.39,47841
10/17/2005,1544.58,1549.88,1549.95,1536.01,39362
10/14/2005,1537.43,1544.29,1545.13,1529.42,52051
10/13/2005,1519.36,1533.8,1538.15,1515.42,64812
10/12/2005,1532.23,1521.19,1543.5,1519.3,73065
10/11/2005,1551.01,1539.31,1551.54,1534.61,57379
10/10/2005,1554.74,1546.99,1560.65,1545.9,46163
10/7/2005,1558.93,1555.92,1563.27,1549.94,40155
10/6/2005,1573.15,1552.94,1576.36,1540.34,66790
10/5/2005,1595.39,1571.52,1595.83,1571.46,55217
10/4/2005,1606.15,1595.54,1617.77,1594.56,68052
10/3/2005,1603.47,1605.59,1612.53,1603.39,47496
9/30/2005,1589.24,1601.66,1601.69,1588.22,52107
9/29/2005,1567.44,1589.93,1591.15,1560.87,56013
9/28/2005,1575.16,1568.81,1580.67,1565.02,60659
9/27/2005,1575.84,1568.84,1578.18,1563.21,52344
9/26/2005,1581.16,1572.86,1584.58,1564.52,51943
9/23/2005,1563.97,1571.75,1577.05,1559.57,41195
9/22/2005,1559.94,1567.36,1570.94,1551.81,49923
9/21/2005,1577.1,1561.84,1577.67,1561.47,56830
9/20/2005,1589.33,1578.2,1604.02,1575.58,53862
9/19/2005,1595.08,1586.05,1597.97,1579.51,51314
9/16/2005,1592.1,1599.44,1600.44,1587.18,80905
9/15/2005,1594.51,1588.55,1596.38,1585.07,55052
9/14/2005,1609.22,1589.63,1609.37,1589.41,65439
9/13/2005,1609.58,1607.38,1619.12,1604.13,66911
9/12/2005,1607.6,1612.2,1616.82,1605.99,68151
9/9/2005,1599.98,1607.83,1610.12,1595.31,57415
9/8/2005,1594.82,1597.68,1604.91,1593.3,53674
9/7/2005,1594.02,1599.86,1600.79,1590.87,47937
9/6/2005,1580.21,1597.27,1597.71,1578.99,39820
9/2/2005,1580.71,1573.12,1583,1571.82,28637
9/1/2005,1581.23,1577.25,1587.82,1573.54,45492
8/31/2005,1566.86,1581.71,1582.09,1561.42,45724
8/30/2005,1565.17,1565.73,1566.47,1554.49,42878
8/29/2005,1551.36,1571.52,1575.45,1551.31,34252
8/26/2005,1563.85,1558.84,1565.55,1552.99,35792
8/25/2005,1564.42,1565.88,1569.51,1562.03,34080
8/24/2005,1568.02,1561.71,1588.9,1561.15,54392
8/23/2005,1575.47,1571.3,1578.52,1566.72,42217
8/22/2005,1577.15,1575.59,1588.92,1565.81,38899
8/19/2005,1576.57,1573.72,1581.95,1573.7,37989
8/18/2005,1578.2,1575.76,1585.28,1573.4,40866
8/17/2005,1577.57,1582.29,1588.8,1573.87,45456
8/16/2005,1595.86,1574.01,1596.54,1572.44,45506
8/15/2005,1587.59,1600.71,1606.96,1585.66,41779
8/12/2005,1587.69,1591.75,1594.96,1581.41,55825
8/11/2005,1587.77,1600.65,1603.66,1586.67,60094
8/10/2005,1604.8,1585.71,1610.21,1582.31,69660
8/9/2005,1596.15,1601.14,1606.51,1595.71,52999
8/8/2005,1604.23,1589.97,1607.01,1588.74,54761
8/5/2005,1606.63,1601.59,1614.22,1600.25,67892
8/4/2005,1619.18,1608.74,1621,1606.6,45386
8/3/2005,1619.98,1627.19,1628.53,1618.4,63618
8/2/2005,1611.86,1627.01,1628.57,1611.86,54557
8/1/2005,1609.74,1610.11,1616.4,1604.58,40674
7/29/2005,1616.42,1605.14,1619.95,1605.14,41900
7/28/2005,1613.29,1618.64,1619.78,1609.62,42910
7/27/2005,1601.39,1611.95,1613.39,1592.76,47437
7/26/2005,1596.81,1598.93,1603.89,1591.58,48185
7/25/2005,1600.62,1593.57,1607.97,1591.4,44196
7/22/2005,1601.68,1600.76,1606.42,1592.03,51688
7/21/2005,1606.84,1601.89,1610.84,1591.72,75893
7/20/2005,1580.06,1602.75,1605.45,1578.87,71558
7/19/2005,1580.25,1590.49,1590.76,1577,55853
7/18/2005,1573.62,1570.09,1578.12,1570.02,34260
7/15/2005,1577.27,1577.82,1582.4,1568.82,44798
7/14/2005,1570.31,1573.44,1577.48,1563.93,60778
7/13/2005,1555.24,1557.62,1559.37,1549.81,43723
7/12/2005,1546.52,1555.59,1560.15,1543.14,48573
7/11/2005,1536.45,1547.66,1547.98,1535.07,52702
7/8/2005,1505.53,1533.27,1534.29,1502.2,47315
7/7/2005,1484.92,1503.78,1505.3,1484.18,49356
7/6/2005,1503.48,1498.05,1512.91,1497.11,46671
7/5/2005,1485.96,1506.35,1509.19,1485.96,42390
7/1/2005,1497.02,1490.53,1501.95,1489.74,33596
6/30/2005,1507.02,1493.52,1510.21,1492.94,48128
6/29/2005,1511.95,1504.11,1512.77,1501.72,47232
6/28/2005,1500.65,1508.61,1512.64,1498.48,51008
6/27/2005,1497.29,1493.75,1503.79,1490.02,43938
6/24/2005,1516.84,1500.18,1518.01,1500.18,56927
6/23/2005,1537.64,1515.95,1549,1515.79,63798
6/22/2005,1542.13,1534.36,1545.54,1527.93,40813
6/21/2005,1535.48,1536.48,1542.73,1530.91,45031
6/20/2005,1529.65,1537.31,1545.52,1526.06,40224
6/17/2005,1550.63,1538.13,1550.63,1532.56,63827
6/16/2005,1531.02,1537.42,1540.52,1527.71,55525
6/15/2005,1533.9,1529.49,1535.43,1510.82,46364
6/14/2005,1529.02,1524.42,1534.15,1520.88,38867
6/13/2005,1519.61,1529.13,1538.66,1519.61,42978
6/10/2005,1537.57,1521.02,1537.57,1515.96,43392
6/9/2005,1526.15,1539.46,1542.75,1520.61,51030
6/8/2005,1536.92,1527.68,1538.24,1524.13,44285
6/7/2005,1546.71,1531.12,1559.53,1531.07,53222
6/6/2005,1544.96,1545.27,1548.55,1539.57,43176
6/3/2005,1565.48,1544.48,1566.14,1542.05,50258
6/2/2005,1553.43,1568.96,1568.96,1553.05,40451
6/1/2005,1541.73,1559.5,1567.72,1541.66,51902
5/31/2005,1549.48,1542.63,1550.18,1538.54,51081
5/27/2005,1546.74,1549.8,1551.03,1541.76,33298
5/26/2005,1540.05,1548.8,1551.12,1539.74,47034
5/25/2005,1535.9,1532.71,1535.9,1524.41,45332
5/24/2005,1531.25,1540.47,1540.68,1529.4,54778
5/23/2005,1526.97,1535.22,1540.3,1525.23,54124
5/20/2005,1519.26,1528.06,1528.06,1514.54,44016
5/19/2005,1510.62,1521.43,1521.5,1508.71,47810
5/18/2005,1493.03,1509.26,1514.76,1489.47,58388
5/17/2005,1474.05,1490.14,1490.14,1469.44,41757
5/16/2005,1470.31,1480.68,1481.32,1465.85,41067
5/13/2005,1459.23,1470.63,1478.89,1455.88,58892
5/12/2005,1459.07,1454.79,1468.17,1446.97,53491
5/11/2005,1452.31,1459.55,1461.02,1432.83,58332
5/10/2005,1453.25,1450.36,1458.4,1445.11,50160
5/9/2005,1455.68,1463.38,1463.38,1446.77,42009
5/6/2005,1460.26,1456,1460.76,1449.7,44342
5/5/2005,1450.73,1450.16,1457.34,1441.94,53273
5/4/2005,1431.06,1452.2,1453.2,1429.62,58023
5/3/2005,1421.28,1427.61,1436.6,1421.28,51155
5/2/2005,1421.9,1423.71,1430.05,1415.6,43613
4/29/2005,1420.64,1420.79,1422.42,1394.36,55858
4/28/2005,1418.12,1409.29,1425.69,1408.84,56101
4/27/2005,1413.22,1423.76,1429.11,1409.49,60151
4/26/2005,1431.75,1420.43,1446.82,1420.43,59627
4/25/2005,1430.99,1437.31,1439.63,1426.73,48964
4/22/2005,1437.97,1421.21,1438.72,1412.63,58695
4/21/2005,1423.62,1447.37,1448.37,1419.25,68994
4/20/2005,1430.25,1406.85,1432.11,1404.86,68171
4/19/2005,1419.53,1420.8,1424.03,1410.54,56939
4/18/2005,1406.3,1409.98,1418.76,1405.09,59507
4/15/2005,1425.73,1408.59,1434.47,1407.82,76203
4/14/2005,1461.83,1441.13,1462.81,1440.35,63897
4/13/2005,1484.39,1461.68,1484.46,1459.97,55535
4/12/2005,1477.01,1489.16,1490.1,1460.42,62876
4/11/2005,1490.43,1478.55,1492.32,1477.13,39872
4/8/2005,1499.93,1485.6,1503.21,1485.43,42176
4/7/2005,1481.13,1499.71,1499.71,1481.13,46125
4/6/2005,1487.15,1480.67,1497.39,1477.97,45571
4/5/2005,1480.99,1483.75,1487.26,1477.55,44204
4/4/2005,1469.42,1476.72,1482.06,1461.27,47178
4/1/2005,1491.83,1469.35,1495.58,1466.49,53967
3/31/2005,1489.44,1482.53,1490.8,1478.66,47768
3/30/2005,1470.13,1491.74,1491.74,1469.97,51429
3/29/2005,1471.25,1464.34,1483.43,1458.26,49749
3/28/2005,1476.4,1472.71,1484.85,1472.71,39827
3/24/2005,1477.46,1469.94,1485.96,1469.94,43180
3/23/2005,1463.43,1471.77,1480.13,1463.43,49675
3/22/2005,1484.13,1465.09,1490.44,1464.99,55385
3/21/2005,1483.16,1484.45,1490.57,1470.94,42473
3/18/2005,1488.55,1484.4,1490.57,1475.26,64747
3/17/2005,1487.72,1487.63,1496.8,1483.1,44823
3/16/2005,1497.4,1486.23,1508.16,1482.62,52175
3/15/2005,1520.26,1502.06,1520.43,1500.88,47424
3/14/2005,1509.19,1515.09,1515.16,1502.6,47359
3/11/2005,1528.65,1505.64,1533.85,1501.99,57419
3/10/2005,1525.64,1524.38,1527.98,1504.54,56834
3/9/2005,1526.9,1521.98,1537.97,1520.45,59482
3/8/2005,1540.8,1528.65,1549.56,1527.5,53058
3/7/2005,1524.04,1545.2,1552.53,1523.73,60912
3/4/2005,1524.21,1520.58,1530.59,1517.29,55755
